date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1400.0,0.3776
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5394
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,2600.0,0.7013
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,3939.15,1.0625
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000.0,0.8092
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,oil and fats,Oil (vegetable),L,actual,Retail,UGX,5000.0,1.3486
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,3000.0,0.8092
2018-05-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1680.89,0.4534
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1800.0,0.4855
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1000.0,0.2697
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1800.0,0.4855
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Millet,KG,actual,Retail,UGX,2500.0,0.6743
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1200.0,0.3237
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6000.0,1.6183
2018-05-15,Kween,Kween,Kapchorwa,1.382778,34.524444,pulses and nuts,Beans,KG,actual,Retail,UGX,2500.0,0.6743
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2500.0,0.6743
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Wholesale,UGX,645.82,0.1742
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize (white),KG,actual,Retail,UGX,800.0,0.2158
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1800.0,0.4855
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Millet,KG,actual,Retail,UGX,2200.0,0.5934
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Sorghum,KG,actual,Retail,UGX,600.0,0.1618
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6000.0,1.6183
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,2000.0,0.5394
2018-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1564.05,0.4219
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2000.0,0.5394
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1000.0,0.2697
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5394
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Millet,KG,actual,Retail,UGX,2500.0,0.6743
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2500.0,0.6743
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6000.0,1.6183
2018-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,pulses and nuts,Beans,KG,actual,Retail,UGX,2200.0,0.5934
2018-06-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize,KG,actual,Wholesale,UGX,730.14,0.1901
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,4500.0,1.1719
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1600.0,0.4167
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5208
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Millet,KG,actual,Retail,UGX,4500.0,1.1719
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5208
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,oil and fats,Oil (vegetable),L,actual,Retail,UGX,5500.0,1.4323
2018-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0417
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1600.0,0.4167
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize (white),KG,actual,Retail,UGX,700.0,0.1823
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1600.0,0.4167
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Millet,KG,actual,Retail,UGX,2400.0,0.625
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1400.0,0.3646
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.0833
2018-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,pulses and nuts,Beans,KG,actual,Retail,UGX,2500.0,0.651
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1500.0,0.3906
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Wholesale,UGX,722.44,0.1881
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.3906
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5208
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.7812
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,3836.58,0.9991
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000.0,0.7812
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,oil and fats,Oil (vegetable),L,actual,Retail,UGX,5600.0,1.4583
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,2400.0,0.625
2018-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1387.43,0.3613
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1900.0,0.4948
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize (white),KG,actual,Retail,UGX,800.0,0.2083
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1700.0,0.4427
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Millet,KG,actual,Retail,UGX,2100.0,0.5469
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1300.0,0.3385
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6000.0,1.5625
2018-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,pulses and nuts,Beans,KG,actual,Retail,UGX,2000.0,0.5208
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2200.0,0.5729
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,2250.0,0.5859
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Retail,UGX,800.0,0.2083
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Wholesale,UGX,662.02,0.1724
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize (white),KG,actual,Retail,UGX,800.0,0.2083
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1900.0,0.4948
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Millet,KG,actual,Retail,UGX,2500.0,0.651
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Sorghum,KG,actual,Retail,UGX,500.0,0.1302
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,oil and fats,Oil (vegetable),L,actual,Retail,UGX,6000.0,1.5625
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,2300.0,0.599
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1346.72,0.3507
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1750.0,0.4557
2018-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,1500.0,0.3906
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1900.0,0.4948
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize (white),KG,actual,Retail,UGX,925.0,0.2409
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5208
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Millet,KG,actual,Retail,UGX,2200.0,0.5729
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2500.0,0.651
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,oil and fats,Oil (vegetable),L,actual,Retail,UGX,5500.0,1.4323
2018-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,pulses and nuts,Beans,KG,actual,Retail,UGX,2300.0,0.599
2018-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize,KG,actual,Wholesale,UGX,574.12,0.1513
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1712.5,0.4514
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,1362.5,0.3592
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Retail,UGX,650.0,0.1714
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Wholesale,UGX,541.66,0.1428
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,3488.44,0.9196
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,2062.5,0.5437
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1420.35,0.3744
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Retail,UGX,775.0,0.2043
2018-07-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,625.0,0.1648
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2425.0,0.6393
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,2175.0,0.5734
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Retail,UGX,650.0,0.1714
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Wholesale,UGX,495.06,0.1305
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,1800.0,0.4745
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1273.95,0.3358
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1187.5,0.313
2018-07-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,1062.5,0.2801
2018-08-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize,KG,actual,Wholesale,UGX,452.14,0.1206
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1500.0,0.4
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,1100.0,0.2933
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Retail,UGX,530.0,0.1413
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Wholesale,UGX,435.02,0.116
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,3355.41,0.8948
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,2000.0,0.5333
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1543.29,0.4115
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Retail,UGX,940.0,0.2507
2018-08-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,790.0,0.2107
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2030.0,0.5413
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,1790.0,0.4773
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Retail,UGX,520.0,0.1387
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Wholesale,UGX,400.68,0.1068
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,1920.0,0.512
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1397.13,0.3726
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1010.0,0.2693
2018-08-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,910.0,0.2427
2018-09-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize,KG,actual,Wholesale,UGX,458.75,0.121
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1500.0,0.3957
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,1100.0,0.2902
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Retail,UGX,600.0,0.1583
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Wholesale,UGX,421.47,0.1112
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,3530.36,0.9312
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,2100.0,0.5539
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1801.37,0.4752
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1250.0,0.3297
2018-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,1000.0,0.2638
2018-09-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2000.0,0.5276
2018-09-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,1800.0,0.4748
